City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
361,shimanovsk,52.0,127.7,5.46,52,6,0.56,RU,1712795225
362,buka,40.8108,69.1986,12.65,71,0,0.89,UZ,1712795394
363,gordon,34.5004,-84.8666,20.29,91,20,3.09,US,1712795394
364,priargunsk,50.3691,119.1012,-2.47,76,100,2.06,RU,1712795394
365,jiangyou,31.7667,104.7167,16.4,78,100,1.07,CN,1712795394
366,tinajo,29.0788,-13.7081,24.49,41,0,9.77,ES,1712795394
367,carnarvon,-24.8667,113.6333,24.15,56,5,5.28,AU,1712795394
368,mount gambier,-37.8333,140.7667,14.47,63,100,2.79,AU,1712795351
369,acarau,-2.8856,-40.12,26.42,86,100,3.54,BR,1712795395
370,nuuk,64.1835,-51.7216,-2.66,86,100,0.51,GL,1712795395
371,tanout,14.9709,8.8879,28.41,9,60,4.84,NE,1712795395
372,matane,48.8286,-67.522,2.39,79,17,4.15,CA,1712795395
373,as sulayyil,20.4607,45.5779,29.14,50,21,2.13,SA,1712795210
374,solnechnyy,50.7214,136.6319,3.35,46,37,2.66,RU,1712795395
375,mbandaka,0.0487,18.2603,23.79,85,64,0.8,CD,1712795239
376,pacific grove,36.6177,-121.9166,24.25,75,0,2.06,US,1712795395
377,paracuru,-3.41,-39.0306,27.28,90,100,2.9,BR,1712795395
378,chadron,42.8294,-102.9999,11.09,30,0,11.83,US,1712795369
379,bargaal,11.2864,51.0773,26.11,83,16,0.95,SO,1712795395
380,roma,43.2128,-75.4557,15.38,91,100,1.54,US,1712795202
381,minab,27.1467,57.0801,26.2,55,100,0.76,IR,1712795230
382,susuman,62.7833,148.1667,-15.57,93,89,0.89,RU,1712795237
383,kabalo,-6.05,26.9167,21.95,96,95,0.97,CD,1712795395
384,griffith,41.5284,-87.4237,16.96,63,100,2.57,US,1712795395
385,puerto baquerizo moreno,-0.9,-89.6,26.02,82,86,2.38,EC,1712795395
386,ljusdal,61.8288,16.0913,2.49,78,53,4.52,SE,1712795396
387,chinchilla,-26.75,150.6333,18.99,47,0,2.36,AU,1712795396
388,nar'yan-mar,67.6713,53.087,-8.83,93,98,7.15,RU,1712795396
389,antofagasta,-23.65,-70.4,18.6,85,100,3.09,CL,1712795170
390,muynoq,43.7683,59.0214,13.96,41,6,1.0,UZ,1712795396
391,al jawf,29.5,38.75,15.43,56,0,4.17,SA,1712795396
392,brumado,-14.2036,-41.6653,25.75,72,100,2.67,BR,1712795396
393,las khorey,11.1595,48.1967,27.37,78,0,2.1,SO,1712795396
394,yerofey pavlovich,53.9667,121.9667,0.34,64,12,1.08,RU,1712795396
395,choyr,46.3611,108.3611,9.14,40,100,4.08,MN,1712795193
396,karratha,-20.7377,116.8463,26.57,44,13,6.4,AU,1712795223
397,peace river,56.2501,-117.286,11.17,20,75,3.6,CA,1712795253
398,lamu,-2.2717,40.902,28.04,86,93,3.67,KE,1712795297
399,paulsstadt,53.6328,11.4037,8.1,90,11,2.24,DE,1712795396
400,krasnaya gorbatka,55.8703,41.7641,10.23,90,53,3.62,RU,1712795396
401,camapua,-19.5314,-54.0439,23.95,88,87,1.3,BR,1712795397
402,serhetabat,35.2799,62.3438,11.56,64,7,0.6,TM,1712795226
403,port moresby,-9.4431,147.1797,29.68,74,75,2.06,PG,1712795397
404,sokhumi,43.0033,41.0153,12.47,94,100,1.65,GE,1712795397
405,zarand,30.8127,56.564,18.36,43,38,2.13,IR,1712795397
406,ta`u,-14.2336,-169.5144,29.18,77,3,3.73,AS,1712795397
407,cururupu,-1.8283,-44.8683,23.38,100,99,0.44,BR,1712795397
408,alavus,62.5833,23.6167,4.21,82,100,6.87,FI,1712795397
409,inongo,-1.95,18.2667,24.0,87,82,1.71,CD,1712795397
410,port-vila,-17.7338,168.3219,31.78,66,20,2.57,VU,1712795309
411,kanevskaya,46.0849,38.9596,16.09,64,79,4.51,RU,1712795397
412,newman,37.3138,-121.0208,27.13,48,89,2.68,US,1712795397
413,mogoytuy,51.2833,114.9167,7.8,69,89,5.33,RU,1712795397
414,flying fish cove,-10.4217,105.6791,26.82,83,75,3.09,CX,1712795216
415,hami,42.8,93.45,11.54,43,4,5.16,CN,1712795255
416,wagar,16.1525,36.2032,25.17,32,10,5.52,SD,1712795398
417,pangkalanbuun,-2.6833,111.6167,25.08,95,97,1.1,ID,1712795398
418,metlili chaamba,32.2667,3.6333,16.52,48,2,2.57,DZ,1712795398
419,poteau,35.0537,-94.6236,13.86,88,100,5.14,US,1712795398
420,dhidhdhoo,6.8833,73.1,29.27,70,7,2.28,MV,1712795398
421,mudau,49.5344,9.2044,5.65,81,3,1.03,DE,1712795398
422,trinity beach,-16.7888,145.6968,29.47,69,40,5.66,AU,1712795398
423,porto velho,-8.7619,-63.9039,27.03,94,40,0.0,BR,1712795359
424,saint-philippe,-21.3585,55.7679,24.77,79,86,3.75,RE,1712795267
425,chengde,40.9725,117.9361,10.21,75,9,0.37,CN,1712795398
426,luganville,-15.5333,167.1667,30.15,63,52,1.77,VU,1712795398
427,zhuanghe,39.7008,122.9911,10.1,76,70,3.28,CN,1712795398
428,vilyuysk,63.7553,121.6247,-1.67,93,100,3.13,RU,1712795399
429,seydi,39.4816,62.9137,16.01,39,100,4.31,TM,1712795399
430,bull savanna,17.8868,-77.5902,24.79,82,1,7.06,JM,1712795399
431,mangrol,21.1167,70.1167,25.22,75,83,3.61,IN,1712795399
432,amahai,-3.3333,128.9167,27.82,78,92,0.82,ID,1712795400
433,rapla,59.0072,24.7928,6.84,80,1,6.19,EE,1712795400
434,bardai,11.65,7.2333,27.74,23,43,3.45,NG,1712795400
435,trail,49.0998,-117.7022,12.82,51,79,0.27,CA,1712795401
436,mammoth lakes,37.6485,-118.9721,16.4,26,0,7.2,US,1712795401
437,cambria,35.5641,-121.0808,28.41,74,68,2.9,US,1712795335
438,malanje,-9.5402,16.341,18.78,98,38,0.96,AO,1712795167
439,manggar,-2.8833,108.2667,27.72,81,97,2.0,ID,1712795402
440,kyren,51.6828,102.1408,5.53,88,100,0.89,RU,1712795403
441,machali,-34.1833,-70.6667,18.46,33,100,0.07,CL,1712795404
442,yanbu,24.0891,38.0637,22.02,37,0,3.6,SA,1712795404
443,malkinia gorna,52.6922,22.0284,9.38,64,100,4.12,PL,1712795404
444,st. john's,47.5649,-52.7093,-0.57,79,100,4.63,CA,1712795120
445,celestun,20.8667,-90.4,28.09,71,100,3.37,MX,1712795405
446,darwin,-12.4611,130.8418,26.64,53,0,5.66,AU,1712795124
447,weyburn,49.6668,-103.8511,9.12,37,99,10.29,CA,1712795405
448,al bardiyah,31.7561,25.0865,15.16,84,0,5.64,LY,1712795405
449,zanjan,36.6736,48.4787,7.73,83,100,1.55,IR,1712795405
450,brookings,44.3114,-96.7984,14.58,49,40,6.69,US,1712795260
451,choibalsan,48.0667,114.5,13.08,34,100,4.67,MN,1712795406
452,skowhegan,44.7651,-69.7192,5.54,96,100,1.86,US,1712795243
453,salekhard,66.53,66.6019,-28.67,100,83,0.89,RU,1712795395
454,salina cruz,16.1667,-95.2,27.77,71,93,1.79,MX,1712795406
455,wangqing,43.3218,129.7634,6.18,88,100,1.53,CN,1712795406
456,korla,41.7597,86.1469,14.6,25,9,4.69,CN,1712795406
457,challapata,-18.9,-66.7667,14.84,39,100,2.48,BO,1712795406
458,inhambane,-23.865,35.3833,23.4,72,100,5.48,MZ,1712795406
459,jalingo,8.8833,11.3667,28.26,37,100,1.14,NG,1712795407
460,pathein,16.7833,94.7333,29.83,54,0,2.02,MM,1712795407
461,ciudad satelite,19.5167,-99.25,25.49,20,5,5.15,MX,1712795407
462,tannum sands,-23.9504,151.3693,24.94,38,0,3.09,AU,1712795407
463,sa dec,10.3,105.7667,27.99,53,2,7.24,VN,1712795407
464,inirida,3.8653,-67.9239,27.63,70,0,0.76,CO,1712795407
465,messina,38.1933,15.5497,15.75,74,20,6.17,IT,1712795354
466,xocali,39.913,46.7903,11.63,97,100,1.55,AZ,1712795407
467,cabedelo,-6.9811,-34.8339,27.37,83,100,2.34,BR,1712795407
468,zaraza,9.3503,-65.3245,27.44,61,5,5.06,VE,1712795407
469,dondukovskaya,44.8819,40.3627,14.13,86,96,3.36,RU,1712795407
470,vanino,49.0869,140.2543,8.85,28,100,3.34,RU,1712795408
471,boa vista,2.8197,-60.6733,32.99,43,20,5.66,BR,1712795245
472,kagizman,40.1567,43.1342,8.15,90,100,1.82,TR,1712795408
473,santa cruz,-17.8,-63.1667,25.7,89,75,2.06,BO,1712795268
474,portland,45.5234,-122.6762,19.99,38,75,3.6,US,1712795180
475,beyneu,45.3167,55.2,16.55,45,46,3.14,KZ,1712795408
476,xai-xai,-25.0519,33.6442,22.6,77,95,7.81,MZ,1712795408
477,sur,22.5667,59.5289,28.44,53,98,1.07,OM,1712795408
478,angaur state,6.906,134.13,28.27,77,100,6.49,PW,1712795408
479,qiancheng,27.185,109.7654,17.15,96,100,0.76,CN,1712795408
480,tongouson,5.0214,120.1328,27.95,75,100,1.85,PH,1712795408
481,colon,9.3592,-79.9014,27.21,89,100,2.29,PA,1712795408
482,beberibe,-4.1797,-38.1306,26.02,87,100,1.44,BR,1712795408
483,sabha,27.0377,14.4283,20.03,18,100,8.68,LY,1712795409
484,ugoofaaru,5.6667,73.0,29.5,73,13,3.98,MV,1712795409
485,raja,8.4596,25.678,25.64,20,44,0.58,SS,1712795409
486,touba,8.2833,-7.6833,24.07,89,100,1.38,CI,1712795409
487,portage la prairie,49.9728,-98.2926,11.17,51,100,6.5,CA,1712795380
488,makurazaki,31.2667,130.3167,17.91,75,100,5.91,JP,1712795409
489,nagqu,31.5,92.0,-5.47,60,62,1.63,CN,1712795409
490,royal wootton bassett,51.5419,-1.9045,12.71,91,100,5.66,GB,1712795409
491,quellon,-43.1167,-73.6167,8.51,83,0,3.69,CL,1712795308
492,murzuq,25.9155,13.9184,22.31,19,93,8.54,LY,1712795292
493,waupaca,44.358,-89.086,18.23,45,100,0.0,US,1712795161
494,yigo village,13.5361,144.8886,29.16,73,75,8.75,GU,1712795409
495,ust'-ilimsk,58.0006,102.6619,-1.42,94,100,4.02,RU,1712795299
496,filipstad,59.7124,14.1683,3.88,83,100,5.05,SE,1712795409
497,kilju,40.9642,129.3278,12.15,55,100,1.81,KP,1712795410
498,broome,42.2506,-75.833,14.94,89,100,1.54,US,1712795410
499,jining,35.405,116.5814,20.27,62,37,3.27,CN,1712795410
500,san luis de la loma,17.2706,-100.8939,25.31,78,98,3.67,MX,1712795410
501,mata-utu,-13.2816,-176.1745,29.63,75,15,5.12,WF,1712795410
502,aleg,17.0481,-13.9209,29.16,16,0,5.39,MR,1712795410
503,arteche,12.2645,125.4048,27.73,77,100,3.99,PH,1712795410
504,labytnangi,66.6572,66.4183,-28.68,100,97,0.3,RU,1712795410
505,cidade velha,14.9167,-23.6167,22.26,68,20,5.66,CV,1712795410
506,pecos,31.4229,-103.4932,23.46,15,0,6.17,US,1712795410
507,sisimiut,66.9395,-53.6735,-6.04,76,100,2.12,GL,1712795293
508,kirawsk,53.2686,29.4736,13.82,86,100,5.88,BY,1712795410
509,pizarro,4.9533,-77.366,26.39,88,96,1.64,CO,1712795410
510,isabela,6.7085,121.9711,25.03,65,96,1.82,PH,1712795217
511,es castell,39.8795,4.2854,15.38,51,75,10.8,ES,1712795411
512,pangody,65.85,74.4859,-30.21,100,100,0.66,RU,1712795411
513,cape canaveral,28.4058,-80.6048,25.05,78,0,10.29,US,1712795411
514,smara,26.7384,-11.6719,31.02,15,0,8.35,EH,1712795278
515,kavaratti,10.5669,72.642,28.65,71,81,3.09,IN,1712795285
516,hasaki,35.7333,140.8333,17.38,57,29,3.81,JP,1712795276
517,chikhli,20.35,76.25,24.26,57,86,6.14,IN,1712795411
518,chapeco,-27.0964,-52.6183,22.86,100,75,2.57,BR,1712795139
519,yreka,41.7354,-122.6345,23.1,27,0,0.0,US,1712795411
520,mermoz boabab,14.7065,-17.4758,20.88,94,0,4.12,SN,1712795411
521,linhares,-19.3911,-40.0722,23.27,92,23,0.38,BR,1712795387
522,bikenibeu village,1.3673,173.1241,30.98,79,75,4.12,KI,1712795294
523,paithan,19.4833,75.3833,25.82,37,51,2.82,IN,1712795411
524,tralee,52.2704,-9.7026,12.13,93,92,3.84,IE,1712795229
525,kenai,60.5544,-151.2583,4.05,65,40,3.6,US,1712795306
526,uusikaupunki,60.8004,21.4084,3.62,74,9,8.1,FI,1712795402
527,forster,-32.1667,152.5167,19.62,66,92,6.2,AU,1712795412
528,lysianka,49.2523,30.8295,15.6,58,11,2.33,UA,1712795412
529,nouadhibou,20.931,-17.0347,18.99,82,0,5.66,MR,1712795412
530,pueblo,38.2545,-104.6091,17.97,20,0,5.14,US,1712795412
531,nabire,-3.3667,135.4833,24.61,95,100,1.3,ID,1712795412
532,geraldton,-28.7667,114.6,24.23,33,63,5.66,AU,1712795277
533,acajutla,13.5928,-89.8275,29.05,68,100,2.5,SV,1712795392
534,bajina basta,43.9708,19.5675,11.08,97,97,1.7,RS,1712795412
535,utete,-7.986,38.758,24.17,94,100,1.25,TZ,1712795412
536,suoyarvi,62.0833,32.35,4.29,91,100,6.52,RU,1712795237
537,shortandy,51.7006,70.9994,-0.08,93,100,4.82,KZ,1712795412
538,palapye,-22.546,27.1251,18.27,51,100,1.43,BW,1712795412
539,anavyssos,37.7333,23.95,19.55,48,4,3.69,GR,1712795210
540,illizi,26.4833,8.4667,26.89,15,81,5.44,DZ,1712795413
541,nueva gerona,21.8833,-82.8,26.24,84,26,5.89,CU,1712795413
542,midvagur,62.0511,-7.1939,7.46,87,100,10.8,FO,1712795413
543,adrar,20.5022,-10.0711,29.39,15,0,4.06,MR,1712795413
544,yeed,4.55,43.0333,27.38,69,7,5.81,SO,1712795413
545,slave lake,55.2834,-114.769,6.99,45,0,2.06,CA,1712795413
546,at taj,24.2049,23.2857,16.85,30,72,4.13,LY,1712795405
547,atasu,48.6814,71.6433,3.36,86,87,2.7,KZ,1712795413
548,belmonte,-15.8631,-38.8828,25.17,89,11,1.57,BR,1712795413
549,vryburg,-26.9566,24.7284,12.97,48,0,2.82,ZA,1712795227
550,taupo,-38.6833,176.0833,18.0,81,100,6.15,NZ,1712795413
551,sabang,5.8933,95.3214,29.54,71,100,6.11,ID,1712795413
552,tashtyp,52.7939,89.8983,3.94,92,100,3.12,RU,1712795413
553,diego martin,10.7005,-61.5342,25.64,75,4,4.0,TT,1712795413
554,arraial do cabo,-22.9661,-42.0278,25.26,87,0,5.72,BR,1712795413
555,domodossola,46.1165,8.2931,12.53,79,41,2.71,IT,1712795414
556,hirara,24.8,125.2833,23.15,88,75,4.63,JP,1712795414
557,mhamid,29.82,-5.72,21.25,16,0,2.16,MA,1712795414
558,undurkhaan,47.3194,110.6556,10.63,40,100,1.27,MN,1712795414
559,port douglas,-16.4833,145.4667,26.48,74,72,5.97,AU,1712795237
560,masterton,-40.9597,175.6575,22.28,40,100,5.85,NZ,1712795414
561,malango,-2.9627,119.9001,25.82,71,67,0.99,ID,1712795414
562,aioun,16.6614,-9.6149,33.29,29,63,0.7,MR,1712795270
563,san clemente del tuyu,-36.3569,-56.7235,12.21,61,41,5.05,AR,1712795220
564,troitskiy,57.0603,63.7481,-0.52,95,34,2.09,RU,1712795414
565,gulf shores,30.246,-87.7008,19.47,100,75,3.6,US,1712795301
