City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
362,toliara,-23.35,43.6667,77.68,86,72,8.75,MG,1712790515
363,kovalam,8.3667,76.9967,82.49,78,20,0.0,IN,1712790515
364,chyorny yar,48.0624,46.1091,61.05,42,4,3.83,RU,1712790515
365,touros,-5.1989,-35.4608,79.59,84,100,5.68,BR,1712790515
366,mandiana,10.6333,-8.6833,79.34,67,92,6.44,GN,1712790515
367,charters towers,-20.1,146.2667,69.89,34,51,12.68,AU,1712790515
368,saint-philippe,-21.3585,55.7679,76.59,74,76,6.6,RE,1712790515
369,omaruru,-21.4333,15.9333,67.05,38,0,5.84,NA,1712790515
370,mar del plata,-38.0023,-57.5575,58.08,68,75,11.99,AR,1712790395
371,saskatoon,52.1168,-106.6345,48.18,45,75,19.57,CA,1712790272
372,klyuchi,52.2667,79.1667,37.31,97,100,1.61,RU,1712790515
373,santana,-0.0583,-51.1817,84.38,79,20,6.91,BR,1712790515
374,new norfolk,-42.7826,147.0587,56.91,66,70,0.96,AU,1712790515
375,tan-tan,28.438,-11.1032,75.34,33,0,13.29,MA,1712790516
376,callao,-12.0667,-77.15,73.69,73,0,13.8,PE,1712790320
377,gadzhiyevo,69.2551,33.3362,37.98,93,100,22.06,RU,1712790516
378,minas de marcona,-15.2119,-75.1103,64.22,80,95,15.08,PE,1712790516
379,quellon,-43.1167,-73.6167,48.11,83,0,8.16,CL,1712790516
380,pacific grove,36.6177,-121.9166,77.65,73,0,8.01,US,1712790516
381,port moresby,-9.4431,147.1797,82.15,75,93,8.77,PG,1712790516
382,suva,-18.1416,178.4415,85.48,74,75,9.22,FJ,1712790376
383,ambatofinandrahana,-20.55,46.8,62.06,96,72,2.55,MG,1712790438
384,huai yot,7.7893,99.6348,75.0,87,100,4.74,TH,1712790516
385,zirovnica,46.4047,14.14,46.47,81,100,2.42,SI,1712790516
386,mil'kovo,55.6078,37.7956,59.34,91,38,7.25,RU,1712790516
387,north logan,41.7694,-111.8047,61.48,38,75,8.05,US,1712790516
388,sena madureira,-9.0656,-68.6569,73.99,96,100,1.88,BR,1712790491
389,ust'-uda,54.1742,103.0304,35.73,99,100,3.04,RU,1712790517
390,udachny,66.4167,112.4,-12.69,94,92,21.34,RU,1712790422
391,klaksvik,62.2266,-6.589,43.72,95,100,28.72,FO,1712790517
392,kenai,60.5544,-151.2583,37.49,64,0,8.05,US,1712790313
393,luderitz,-26.6481,15.1594,67.87,56,0,12.44,NA,1712790517
394,daru,-9.0763,143.2092,81.93,85,88,6.51,PG,1712790517
395,saint ann's bay,18.4358,-77.201,81.9,80,26,13.94,JM,1712790517
396,loreto,22.2667,-101.9667,78.84,7,13,15.73,MX,1712790261
397,severnoye,56.3491,78.3619,22.98,88,100,7.0,RU,1712790517
398,kalmunai,7.4167,81.8167,79.09,84,100,3.11,LK,1712790517
399,porbandar,21.6422,69.6093,77.2,77,75,5.28,IN,1712790517
400,ballina,-28.8667,153.5667,70.79,65,0,11.81,AU,1712790518
401,tamale,9.4008,-0.8393,89.29,42,44,5.41,GH,1712790458
402,iskushuban,10.2837,50.23,75.33,82,7,4.94,SO,1712790518
403,chernyshkovskiy,48.4219,42.2308,59.16,45,0,1.05,RU,1712790518
404,altamont,42.2068,-121.7372,69.4,30,0,5.99,US,1712790276
405,saint-joseph,-21.3667,55.6167,75.58,75,74,4.59,RE,1712790518
406,salahonda,2.1019,-78.7217,81.05,79,82,12.64,CO,1712790518
407,dezhou,37.4486,116.2925,58.05,81,0,7.74,CN,1712790518
408,yangjiang,21.85,111.9667,73.62,83,100,3.31,CN,1712790518
409,taltal,-25.4,-70.4833,64.89,80,63,5.35,CL,1712790518
410,zagora,30.3484,-5.8365,70.57,17,0,3.2,MA,1712790518
411,mount gambier,-37.8333,140.7667,58.28,67,100,7.0,AU,1712790518
412,port augusta,-32.5,137.7667,61.43,59,2,5.75,AU,1712790518
413,carnarvon,-24.8667,113.6333,74.41,57,6,9.28,AU,1712790518
414,vorkuta,67.5,64.0,-12.46,100,100,4.36,RU,1712790518
415,port douglas,-16.4833,145.4667,78.8,77,76,10.65,AU,1712790519
416,casper,42.8666,-106.3131,46.72,64,100,11.5,US,1712790416
417,gebeit,21.0667,36.3167,66.15,48,86,4.54,SD,1712790519
418,calvinia,-31.4707,19.776,56.71,63,0,14.74,ZA,1712790519
419,portage la prairie,49.9728,-98.2926,45.27,80,100,17.13,CA,1712790519
420,nuku'alofa,-21.1333,-175.2,84.54,74,40,12.66,TO,1712790519
421,carutapera,-1.195,-46.02,78.53,88,90,6.33,BR,1712790519
422,nemuro,43.3236,145.575,39.31,66,60,7.92,JP,1712790358
423,la union,-5.4,-80.75,83.12,54,67,16.67,PE,1712790519
424,taguatinga,-12.3857,-46.5711,80.49,64,97,3.15,BR,1712790414
425,moose jaw,50.4001,-105.5344,50.56,31,100,21.59,CA,1712790519
426,keelung,25.1283,121.7419,78.01,87,86,4.7,TW,1712790519
427,chongwe,-15.3292,28.682,67.19,95,97,2.75,ZM,1712790519
428,thinadhoo,0.5333,72.9333,84.94,73,91,9.17,MV,1712790519
429,santona,43.4439,-3.4576,55.22,66,77,3.65,ES,1712790519
430,sao miguel,-5.4667,-35.3667,81.37,79,100,7.07,BR,1712790520
431,fukuecho,32.6881,128.8419,60.13,78,100,3.94,JP,1712790520
432,labrador city,52.9463,-66.9114,28.99,83,10,4.74,CA,1712790520
433,newman,37.3138,-121.0208,80.83,47,88,5.99,US,1712790520
434,lensk,60.7253,114.9278,31.08,98,100,4.16,RU,1712790520
435,mandalgovi,45.7625,106.2708,44.73,42,100,7.76,MN,1712790520
436,ciudad del carmen,18.6333,-91.8333,89.64,66,40,5.75,MX,1712790520
437,soe,-9.8607,124.284,67.06,90,99,3.11,ID,1712790520
438,lucapa,-8.4192,20.7447,67.55,86,91,2.37,AO,1712790256
439,sarmiento,-45.5882,-69.07,50.68,47,0,4.29,AR,1712790318
440,zouerate,22.7187,-12.4521,83.08,14,0,5.28,MR,1712790520
441,rongelap,11.1635,166.8941,80.26,80,100,22.66,MH,1712790520
442,lycksele,64.5954,18.6735,40.87,70,100,13.8,SE,1712790520
443,nybro,56.7446,15.9071,44.04,73,45,9.82,SE,1712790338
444,new plymouth,-39.0667,174.0833,67.8,85,100,22.19,NZ,1712790417
445,pakokku,21.3333,95.1,83.26,21,0,1.57,MM,1712790521
446,mili,6.0815,171.735,82.53,83,97,17.0,MH,1712790521
447,luanda,-8.8368,13.2343,78.82,83,37,9.91,AO,1712790465
448,saldanha,-33.0117,17.9442,59.31,74,0,16.17,ZA,1712790521
449,alofi,-19.0595,-169.9187,84.09,74,75,16.11,NU,1712790521
450,la passe,45.5549,-0.8967,53.98,81,97,4.5,FR,1712790521
451,sicuani,-14.2694,-71.2261,54.18,75,90,5.19,PE,1712790521
452,uturoa,-16.7333,-151.4333,84.24,78,21,18.57,PF,1712790521
453,pyay,18.8167,95.2167,83.01,52,47,4.36,MM,1712790521
454,zabaykal'sk,49.6333,117.3167,40.41,81,100,8.84,RU,1712790521
455,sabang,5.8933,95.3214,85.06,73,98,10.69,ID,1712790521
456,borogontsy,62.6683,131.1683,30.72,94,100,7.56,RU,1712790522
457,sagarejo,41.734,45.3315,50.4,86,100,3.87,GE,1712790522
458,palu,-0.8917,119.8707,76.91,98,90,2.95,ID,1712790522
459,dharur,18.8167,76.1167,81.28,41,64,12.68,IN,1712790522
460,forster,-32.1667,152.5167,67.28,67,82,13.73,AU,1712790522
461,arno,60.1167,18.6333,41.79,61,18,17.25,SE,1712790522
462,kota belud,6.351,116.4305,78.62,72,91,4.52,MY,1712790234
463,zemio,5.0314,25.1361,75.54,56,59,1.68,CF,1712790522
464,camalu,30.85,-116.0667,67.3,48,0,12.12,MX,1712790522
465,akrehamn,59.2667,5.1833,45.0,93,100,23.02,NO,1712790522
466,shibetsu,43.659,145.132,39.76,70,33,5.21,JP,1712790437
467,mirnyy,62.5353,113.9611,10.24,83,100,8.01,RU,1712790522
468,macheng,31.1783,115.0319,62.56,90,94,2.01,CN,1712790522
469,buka,40.8108,69.1986,56.35,67,0,1.86,UZ,1712790291
470,igarka,67.4667,86.5833,-21.98,98,27,8.01,RU,1712790522
471,tazacorte,28.629,-17.9293,67.17,77,75,14.97,ES,1712790523
472,haiku-pauwela,20.9219,-156.3051,84.22,61,20,18.41,US,1712790523
473,aksu,41.1231,80.2644,56.48,23,15,3.76,CN,1712790523
474,jarocin,51.9727,17.5026,51.08,63,82,4.29,PL,1712790523
475,porecatu,-22.7558,-51.3792,74.8,75,22,4.09,BR,1712790523
476,heroica caborca,30.7167,-112.15,85.3,9,0,11.77,MX,1712790523
477,dalby,-27.1833,151.2667,63.86,56,0,4.72,AU,1712790523
478,manvi,15.9833,77.05,80.47,54,32,8.48,IN,1712790523
479,aral,40.5156,81.2636,58.96,92,6,8.1,CN,1712790318
480,kralendijk,12.15,-68.2667,82.38,78,75,17.27,BQ,1712790523
481,betio village,1.358,172.9211,86.04,79,100,11.01,KI,1712790523
482,ghadamis,30.1337,9.5007,69.93,36,100,16.2,LY,1712790523
483,saudarkrokur,65.7461,-19.6394,27.37,83,100,2.73,IS,1712790524
484,shahrak,34.1074,64.3052,49.82,50,1,4.29,AF,1712790256
485,azangaro,-14.9167,-70.2167,50.04,75,86,11.45,PE,1712790524
486,biala podlaska,52.0324,23.1165,54.16,71,97,8.66,PL,1712790524
487,nha trang,12.25,109.1833,77.0,79,36,5.64,VN,1712790480
488,zabol,32.25,67.25,56.75,34,3,5.66,AF,1712790524
489,tieli,46.95,128.05,47.3,51,60,10.0,CN,1712790321
490,keflavik,64.0049,-22.5624,39.63,75,100,12.66,IS,1712790524
491,nuuk,64.1835,-51.7216,21.11,79,83,4.29,GL,1712790524
492,port hedland,-20.3167,118.5667,75.25,43,4,6.91,AU,1712790524
493,coquimbo,-29.9533,-71.3436,60.87,82,61,2.51,CL,1712790430
494,sasni,27.7167,78.0833,78.37,26,17,6.08,IN,1712790524
495,east ballina,-28.8667,153.5833,70.81,65,0,11.81,AU,1712790525
496,shingu,33.7333,135.9833,58.41,75,97,10.83,JP,1712790359
497,mumford,5.2618,-0.759,82.38,84,85,5.64,GH,1712790525
498,holstebro,56.3601,8.6161,49.89,73,100,18.81,DK,1712790525
499,valentin gomez farias,28.2167,-106.5833,71.29,9,0,2.68,MX,1712790525
500,mazamari,-11.3258,-74.5308,73.45,97,100,1.61,PE,1712790525
501,dhidhdhoo,6.8833,73.1,84.27,71,6,2.24,MV,1712790432
502,maxixe,-23.8597,35.3472,73.63,71,100,11.43,MZ,1712790525
503,haugesund,59.4138,5.268,44.42,93,100,23.02,NO,1712790455
504,north bay,46.3168,-79.4663,60.82,41,75,8.05,CA,1712790270
505,prince rupert,54.3161,-130.3201,44.69,87,100,13.8,CA,1712790525
506,constitucion,-35.3333,-72.4167,51.94,80,41,7.05,CL,1712790525
507,bengkulu,-3.8004,102.2655,76.42,88,100,3.62,ID,1712790525
508,broken hill,-31.95,141.4333,55.85,69,0,12.71,AU,1712790373
509,sisimiut,66.9395,-53.6735,21.7,74,100,3.87,GL,1712790525
510,babolsar,36.7025,52.6576,57.72,85,100,8.08,IR,1712790526
511,ceeldheer,3.8488,47.1806,82.51,73,6,11.68,SO,1712790526
512,dapchi,12.4904,11.4944,83.3,7,12,8.9,NG,1712790526
513,robertsport,6.7533,-11.3686,80.53,88,74,6.55,LR,1712790526
514,sinabang,2.4803,96.3801,79.11,88,98,3.98,ID,1712790526
515,uruzgan,32.8333,66.0,59.02,35,5,3.13,AF,1712790526
516,fort-shevchenko,44.5086,50.263,59.9,49,100,13.24,KZ,1712790526
517,bir el ater,34.7449,8.0602,53.08,54,100,12.39,DZ,1712790526
518,kulhudhuffushi,6.6221,73.07,84.24,71,7,2.39,MV,1712790526
519,felsberg,51.1333,9.4167,45.05,93,32,1.14,DE,1712790526
520,kyaikkami,16.08,97.5675,83.37,76,23,4.7,MM,1712790526
521,yongchuan,29.3514,105.8947,62.87,92,100,1.7,CN,1712790526
522,francavilla fontana,40.5306,17.5852,64.26,44,100,13.24,IT,1712790526
523,taksimo,56.3444,114.8794,21.99,85,95,0.45,RU,1712790526
524,severo-yeniseyskiy,60.3725,93.0408,-2.97,100,100,3.09,RU,1712790527
525,boden,65.8252,21.6886,42.8,81,71,12.12,SE,1712790527
526,smithers,54.7804,-127.1743,45.77,52,100,5.12,CA,1712790527
527,pimentel,-6.8367,-79.9342,77.29,65,75,18.41,PE,1712790527
528,nephi,39.7102,-111.8363,63.28,34,6,7.29,US,1712790468
529,sayat,38.7839,63.8803,55.27,36,89,7.47,TM,1712790527
530,neiafu,-18.65,-173.9833,83.08,74,20,19.57,TO,1712790527
531,safaga,26.7292,33.9365,72.07,44,45,12.15,EG,1712790527
532,montrose,38.4166,-108.2673,50.09,30,1,10.25,US,1712790527
533,kuqa,41.7278,82.9364,57.6,24,22,5.41,CN,1712790527
534,leninskoye,41.7589,69.3864,50.34,59,30,2.75,KZ,1712790527
535,majene,-3.5403,118.9707,77.22,85,93,3.33,ID,1712790527
536,sarzeau,47.5333,-2.7667,55.76,93,100,12.28,FR,1712790527
537,bucerias,20.75,-105.3333,75.18,64,0,14.97,MX,1712790501
538,i-n-salah,27.1935,2.4607,77.67,22,0,15.1,DZ,1712790401
539,huarmey,-10.0681,-78.1522,73.85,81,80,9.08,PE,1712790528
540,illapel,-31.6308,-71.1653,65.16,51,0,4.14,CL,1712790528
541,kandahar,31.0,65.75,67.39,24,4,2.39,AF,1712790528
542,abbeville,50.1,1.8333,55.36,86,96,11.68,FR,1712790289
543,vanimo,-2.6741,141.3028,77.68,93,100,3.87,PG,1712790528
544,kill devil hills,36.0307,-75.676,69.8,68,0,12.66,US,1712790528
545,maracacume,-2.0428,-45.9592,75.79,97,100,3.67,BR,1712790528
546,tolanaro,-25.0319,46.9987,74.3,90,94,4.97,MG,1712790528
547,galliano,29.4422,-90.2992,77.0,83,100,13.8,US,1712790528
548,aldan,58.6031,125.3894,27.25,83,10,7.09,RU,1712790528
549,hornell,42.3279,-77.6611,62.6,86,100,1.99,US,1712790529
550,sao joao da barra,-21.6403,-41.0511,77.09,86,0,8.81,BR,1712790473
551,dawesville,30.9224,-84.0091,75.61,61,100,16.11,US,1712790529
552,quiberon,47.4841,-3.1196,55.0,91,100,13.4,FR,1712790529
553,shihezi,44.3,86.0333,52.2,57,90,2.15,CN,1712790529
554,grand falls-windsor,48.9332,-55.6649,30.51,89,92,1.99,CA,1712790391
555,aswan,24.0934,32.907,71.13,28,34,12.48,EG,1712790529
556,harsud,22.1,76.7333,78.44,57,67,7.47,IN,1712790529
557,kon tum,14.35,108.0,62.78,90,0,1.86,VN,1712790529
558,nantucket,41.2835,-70.0995,48.02,93,40,14.97,US,1712790324
559,tofol,5.3248,163.0078,83.98,84,100,11.5,FM,1712790529
560,katra,32.9833,74.95,61.59,45,88,10.27,IN,1712790529
561,rivne,50.6231,26.2274,60.08,79,55,11.14,UA,1712790529
562,okhotsk,59.3833,143.3,24.78,67,4,14.76,RU,1712790529
563,kristiansund,63.1115,7.732,41.65,75,75,11.5,NO,1712790529
564,kokomo,40.4864,-86.1336,58.21,89,100,9.22,US,1712790517
565,kuala tungkal,-0.8167,103.4667,74.71,98,100,7.11,ID,1712790530
566,cockburn town,21.4612,-71.1419,77.11,70,15,23.51,TC,1712790530
567,al kharijah,25.4514,30.5464,66.52,33,23,7.09,EG,1712790530
568,redencao,-4.2258,-38.7306,75.63,96,100,2.01,BR,1712790436
569,san julian,21.0167,-102.1667,80.38,12,2,18.1,MX,1712790271
570,changli,39.7042,119.1506,52.38,52,0,3.71,CN,1712790530
571,praia da vitoria,38.7333,-27.0667,63.75,95,92,18.32,PT,1712790530
572,irymple,-34.25,142.1667,54.09,89,0,11.88,AU,1712790530
573,olean,42.0776,-78.4297,59.68,82,100,0.0,US,1712790530
574,peshtera,42.0333,24.3,50.56,58,0,3.98,BG,1712790530
575,amherst,41.3978,-82.2224,59.86,51,100,8.05,US,1712790516
576,al kharj,24.155,47.3346,73.98,46,97,5.91,SA,1712790530
577,oranjemund,-28.55,16.4333,59.34,87,0,10.71,NA,1712790531
578,fernie,49.5,-115.0687,46.67,56,80,1.68,CA,1712790531
579,suoyarvi,62.0833,32.35,40.89,88,100,14.65,RU,1712790531
580,nhamunda,-2.1861,-56.7131,77.29,95,55,1.34,BR,1712790247
581,afaahiti,-17.75,-149.2833,85.87,83,100,18.32,PF,1712790531
582,bandarbeyla,9.4942,50.8122,80.94,73,97,5.82,SO,1712790531
583,karatuzskoye,53.6072,92.8667,41.38,78,100,10.0,RU,1712790531
584,kudahuvadhoo,2.6708,72.8944,84.88,69,20,8.14,MV,1712790531
585,pangody,65.85,74.4859,-24.21,100,95,2.35,RU,1712790531
586,greymouth,-42.4667,171.2,60.69,91,100,8.86,NZ,1712790531
587,kavaratti,10.5669,72.642,83.82,69,67,7.81,IN,1712790531
588,taber,49.8167,-112.1518,51.66,25,64,2.42,CA,1712790531
589,san antonio de pale,-1.4014,5.6325,82.92,81,82,10.16,GQ,1712790531
590,mpongwe,-13.5091,28.155,65.25,98,91,1.28,ZM,1712790532
591,tokoroa,-38.2333,175.8667,62.92,89,100,9.57,NZ,1712790417
592,humaita,-7.5061,-63.0208,77.5,94,67,1.57,BR,1712790532
593,bakchar,57.0186,82.0711,18.88,89,85,3.42,RU,1712790532
594,kavieng,-2.5744,150.7967,81.21,82,100,10.4,PG,1712790532
595,souillac,-20.5167,57.5167,74.35,85,42,7.94,MU,1712790532
596,boende,-0.2167,20.8667,72.32,93,100,3.04,CD,1712790532
597,ikovka,55.6089,64.9375,31.05,78,37,4.05,RU,1712790532
